product_id,name,category,color,sizes,size_count,size_coverage_score,url
4547,Vestido Ludwig Off-White,Vestidos,Off White,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-ludwig-off-white-4547
4548,Vestido Ludwig Preto,Vestidos,Preto,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-ludwig-preto-4548
4549,Vestido Ludwig Vermelho,Vestidos,Vermelho,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-ludwig-vermelho-4549
4779,Vestido Roland Marrom,Vestidos,Marrom,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-roland-marrom-4779
4776,Vestido Roland Off-White,Vestidos,Off White,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-roland-off-white-4776
4777,Vestido Roland Preto,Vestidos,Preto,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-roland-preto-4777
4778,Vestido Roland Vermelho,Vestidos,Vermelho,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-roland-vermelho-4778
4983,Vestido Salvi Azul,Vestidos,Azul,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-salvi-azul-4983
4982,Vestido Salvi Off-White,Vestidos,Off White,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-salvi-off-white-4982
4984,Vestido Salvi Preto,Vestidos,Preto,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-salvi-preto-4984
4985,Vestido Salvi Vermelho,Vestidos,Vermelho,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-salvi-vermelho-4985
4349,Vestido Sartori Off-White,Vestidos,Off White,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-sartori-off-white-4349
4350,Vestido Sartori Preto,Vestidos,Preto,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-sartori-preto-4350
5007,Vestido Sartori Rosê,Vestidos,Rosê,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-sartori-rose-5007
4351,Vestido Sartori Vermelho,Vestidos,Vermelho,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-sartori-vermelho-4351
4979,Vestido Walker Framboesa,Vestidos,Framboesa,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-walker-framboesa-4979
4978,Vestido Walker Off-White,Vestidos,Off White,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-walker-off-white-4978
4980,Vestido Walker Preto,Vestidos,Preto,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-walker-preto-4980
4981,Vestido Walker Vermelho,Vestidos,Vermelho,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-walker-vermelho-4981
4949,Vestido Warren Marrom,Vestidos,Marrom,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-warren-marrom-4949
4947,Vestido Warren Off-White,Vestidos,Off White,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-warren-off-white-4947
4948,Vestido Warren Preto,Vestidos,Preto,34|36|38|40|42|44,6,120.0,https://www.intibrand.com/produto/vestido-warren-preto-4948
4228,Biquíni Alessio Castanho,Biquínis,Castanho,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-alessio-castanho-4228
4226,Biquíni Alessio Preto,Biquínis,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-alessio-preto-4226
4227,Biquíni Alessio Vermelho Carmim,Biquínis,Vermelho Carmim,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-alessio-vermelho-carmim-4227
3481,Biquíni Azov Preto,Biquínis,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-azov-preto-3481
3494,Biquíni Clark Fúcsia,Biquínis,Fúcsia,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-clark-fucsia-3494
4283,Biquíni Conti Castanho,Biquínis,Castanho,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-conti-castanho-4283
4280,Biquíni Conti Pérola,Biquínis,Pérola,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-conti-perola-4280
4284,Biquíni Conti Vermelho Carmim,Biquínis,Vermelho Carmim,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-conti-vermelho-carmim-4284
3498,Biquíni Cyprus Azul Turquesa,Biquínis,Azul Turquesa,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-cyprus-azul-turquesa-3498
3499,Biquíni Cyprus Fúcsia,Biquínis,Fúcsia,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-cyprus-fucsia-3499
3500,Biquíni Cyprus Off-White,Biquínis,Off White,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-cyprus-off-white-3500
4183,Biquíni Duncan Azul,Biquínis,Azul,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-duncan-azul-4183
4184,Biquíni Duncan Cobre,Biquínis,Cobre,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-duncan-cobre-4184
4907,BIQUÍNI EASTON + PAREÔ | MARROM,Biquínis,Marrom,PP|P|M|G|U,5,125.0,https://www.intibrand.com/produto/biquini-easton-pareo-marrom-4907
4921,BIQUÍNI EASTON + PAREÔ | OFF-WHITE,Biquínis,Off White,PP|P|M|G|U,5,125.0,https://www.intibrand.com/produto/biquini-easton-pareo-off-white-4921
3815,Biquíni Hess Pérola,Biquínis,Pérola,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-hess-perola-3815
4272,Biquíni Kobe Azul,Biquínis,Azul,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-kobe-azul-4272
4273,Biquíni Kobe Cobre,Biquínis,Cobre,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-kobe-cobre-4273
4270,Biquíni Kobe Pérola,Biquínis,Pérola,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-kobe-perola-4270
4271,Biquíni Kobe Preto,Biquínis,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-kobe-preto-4271
4274,Biquíni Kobe Vermelho,Biquínis,Vermelho,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-kobe-vermelho-4274
4997,Biquíni Lorian Off-White,Biquínis,Off White,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-lorian-off-white-4997
4998,Biquíni Lorian Preto,Biquínis,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-lorian-preto-4998
3505,Biquíni Lusty Fúcsia,Biquínis,Fúcsia,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-lusty-fucsia-3505
4293,Biquíni Mark Azul Índigo,Biquínis,Azul Índigo,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-mark-azul-indigo-4293
4294,Biquíni Mark Castanho,Biquínis,Castanho,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-mark-castanho-4294
4291,Biquíni Mark Pérola,Biquínis,Pérola,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-mark-perola-4291
4292,Biquíni Mark Preto,Biquínis,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-mark-preto-4292
3510,Biquíni Menorca Azul Marinho,Biquínis,Azul Marinho,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-menorca-azul-marinho-3510
3512,Biquíni Menorca Preto,Biquínis,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-menorca-preto-3512
3902,Biquíni Mies Azul Turquesa,Biquínis,Azul Turquesa,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-mies-azul-turquesa-3902
3904,Biquíni Mies Off-White,Biquínis,Off White,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-mies-off-white-3904
3903,Biquíni Mies Preto,Biquínis,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-mies-preto-3903
4260,Biquíni Vince Castanho,Biquínis,Castanho,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-vince-castanho-4260
4257,Biquíni Vince Pérola,Biquínis,Pérola,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-vince-perola-4257
4258,Biquíni Vince Preto,Biquínis,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-vince-preto-4258
4320,Biquíni Vince Vermelho Carmim,Biquínis,Vermelho Carmim,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/biquini-vince-vermelho-carmim-4320
4923,BIQUÍNI VITTO + PAREÔ | PRETO,Biquínis,Preto,PP|P|M|G|U,5,125.0,https://www.intibrand.com/produto/biquini-vitto-pareo-preto-4923
4553,Body Eli Off-White,Bodies,Off White,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/body-eli-off-white-4553
4554,Body Eli Preto,Bodies,Preto,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/body-eli-preto-4554
4832,Body Mattia Marrom,Bodies,Marrom,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/body-mattia-marrom-4832
4830,Body Mattia Off-White,Bodies,Off White,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/body-mattia-off-white-4830
4831,Body Mattia Preto,Bodies,Preto,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/body-mattia-preto-4831
3870,Cropped Brooks Azul Marinho,Croppeds,Azul Marinho,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/cropped-brooks-azul-marinho-3870
3608,Cropped Daksa Pink Juice,Croppeds,Pink Juice,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/cropped-daksa-pink-juice-3608
4149,Cropped Fiore Azul,Croppeds,Azul,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/cropped-fiore-azul-4149
3612,Cropped Linho Lugano Pink,Croppeds,Pink,PP|P|M|G|GG,5,125.0,https://www.intibrand.com/produto/cropped-linho-lugano-pink-3612
4126,Cropped Mancini Bege,Croppeds,Bege,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/cropped-mancini-bege-4126
4123,Cropped Mancini Off-White,Croppeds,Off White,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/cropped-mancini-off-white-4123
4124,Cropped Mancini Preto,Croppeds,Preto,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/cropped-mancini-preto-4124
4125,Cropped Mancini Vermelho,Croppeds,Vermelho,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/cropped-mancini-vermelho-4125
3878,Saia Hill Pink,Saias,Pink,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/saia-hill-pink-3878
4162,Saia Moretti Vermelho,Saias,Vermelho,36|38|40|42|44,5,125.0,https://www.intibrand.com/produto/saia-moretti-vermelho-4162
4806,Saia Remmy Marrom,Saias,Marrom,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/saia-remmy-marrom-4806
4805,Saia Remmy Preto,Saias,Preto,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/saia-remmy-preto-4805
4151,Saia Smith Preta,Saias,,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/saia-smith-preta-4151
4140,Short Saia Raff Azul Marinho,Shorts,Azul Marinho,34|36|38|40|42,5,125.0,https://www.intibrand.com/produto/short-saia-raff-azul-marinho-4140
4899,Calça Jeans Malcolm Azul Claro,Calças,Azul,34|36|38|40|42|44,6,133.3,https://www.intibrand.com/produto/calca-jeans-malcolm-azul-claro-4899
4900,Calça Jeans Malcolm Azul Escuro,Calças,Azul,34|36|38|40|42|44,6,133.3,https://www.intibrand.com/produto/calca-jeans-malcolm-azul-escuro-4900
2095,Pantalona Flare Off-White,Calças,Off White,34|36|38|40|42|44,6,133.3,https://www.intibrand.com/produto/pantalona-flare-off-white-2095
2094,Pantalona Flare Preta,Calças,,34|36|38|40|42|44,6,133.3,https://www.intibrand.com/produto/pantalona-flare-preta-2094
2777,Pantalona Savoye Off-White,Calças,Off White,34|36|38|40|42|44,6,133.3,https://www.intibrand.com/produto/pantalona-savoye-off-white-2777
2778,Pantalona Savoye Preta,Calças,,34|36|38|40|42|44,6,133.3,https://www.intibrand.com/produto/pantalona-savoye-preta-2778
4828,Body Emma Off-White,Bodies,Off White,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/body-emma-off-white-4828
4912,BODY EMMA + PANTALONA BRAXTON | OFF-WHITE,Bodies,Off White,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/body-emma-pantalona-braxton-off-white-4912
4911,BODY EMMA + PANTALONA BRAXTON | PRETO,Bodies,Preto,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/body-emma-pantalona-braxton-preto-4911
4829,Body Emma Preto,Bodies,Preto,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/body-emma-preto-4829
4928,BODY EMMA + SHORT CALEB | PRETO,Bodies,Preto,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/body-emma-short-caleb-preto-4928
4862,Cropped Carlo Off-White,Croppeds,Off White,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/cropped-carlo-off-white-4862
4863,Cropped Carlo Preto,Croppeds,Preto,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/cropped-carlo-preto-4863
4860,Saia Riley Off-White,Saias,Off White,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/saia-riley-off-white-4860
4861,Saia Riley Preto,Saias,Preto,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/saia-riley-preto-4861
4901,Short Caleb Off-White,Shorts,Off White,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/short-caleb-off-white-4901
4902,Short Caleb Preto,Shorts,Preto,34|36|38|40|42|44,6,150.0,https://www.intibrand.com/produto/short-caleb-preto-4902
4904,BODY CHIARA + PANTALONA SAVOYE | OFF-WHITE,Bodies,Off White,P|M|G|34|36|38|40|42|44,9,150.0,https://www.intibrand.com/produto/body-chiara-pantalona-savoye-off-white-4904
4919,BODY ROCCO + PANTALONA FLARE | OFF-WHITE,Bodies,Off White,P|M|G|34|36|38|40|42|44,9,150.0,https://www.intibrand.com/produto/body-rocco-pantalona-flare-off-white-4919
4920,BODY ROCCO + PANTALONA FLARE | PRETO,Bodies,Preto,P|M|G|34|36|38|40|42|44,9,150.0,https://www.intibrand.com/produto/body-rocco-pantalona-flare-preto-4920
